Transaction_ID,Date,Time,DateTime,Month,Quarter,Day_of_Week,Hour,WeekDay,WeekNumber,Is_Weekend,Is_Night_Txn,Sender_UPI,Receiver_UPI,Sender_Bank,Receiver_Bank,Sender_State,Receiver_State,Cross_State_Txn,Amount_INR,Amount_INR_Capped,Amount_Category,Transaction_Type,UPI_App,Device_Type,Is_Fraud,Fraud_Type,Fraud_Flag,Response_Time_Sec,Login_Attempts,New_Device_Used,Odd_Hour_Txn,Risk_Score,Risk_Label,Fraud_Velocity
TXN0004188,2024-01-06,13:42:54,2024-01-06 13:42:54,January,Q1,Saturday,13,Saturday,1,1,0,anita633@ybl,rajesh139@okhdfcbank,Yes Bank,Pnb,Haryana,Maharashtra,1,2697.56,2697.56,Medium (₹2K-10K),P2M,Whatsapp Pay,Web,0,,LEGITIMATE,40,2,0,0,17.1,Low,0
TXN0000406,2024-01-06,13:45:13,2024-01-06 13:45:13,January,Q1,Saturday,13,Saturday,1,1,0,ravi969@ybl,kavitha765@apl,Union Bank,Bob,Madhya Pradesh,Odisha,1,23773.18,23773.18,Large (₹10K-50K),Investment,Mobikwik,Ios,0,,LEGITIMATE,48,2,0,0,15.9,Low,0
TXN0000658,2024-01-06,15:19:01,2024-01-06 15:19:01,January,Q1,Saturday,15,Saturday,1,1,0,pooja647@axisbank,priya279@okhdfcbank,Sbi,Union Bank,Delhi,Telangana,1,4897.24,4897.24,Medium (₹2K-10K),P2P,Mobikwik,Ios,0,,LEGITIMATE,36,1,0,0,32.7,Medium,0
TXN0000739,2024-01-06,17:12:40,2024-01-06 17:12:40,January,Q1,Saturday,17,Saturday,1,1,0,ashok416@apl,ravi465@ybl,Sbi,Axis,Karnataka,Uttar Pradesh,1,9921.68,9921.68,Medium (₹2K-10K),P2M,Google Pay,Ios,0,,LEGITIMATE,41,2,0,0,22.3,Low,0
TXN0004815,2024-01-06,17:58:10,2024-01-06 17:58:10,January,Q1,Saturday,17,Saturday,1,1,0,anita889@ybl,meena688@oksbi,Bob,Hdfc,Punjab,Karnataka,1,5925.36,5925.36,Medium (₹2K-10K),Bill Payment,Amazon Pay,Android,0,,LEGITIMATE,47,2,1,0,18.2,Low,0
TXN0002956,2024-01-06,18:03:00,2024-01-06 18:03:00,January,Q1,Saturday,18,Saturday,1,1,0,rajesh904@okhdfcbank,deepa676@icici,Kotak,Axis,Kerala,Uttar Pradesh,1,8681.97,8681.97,Medium (₹2K-10K),Investment,Paytm,Web,0,,LEGITIMATE,37,1,0,0,1.3,Low,0
TXN0003056,2024-01-06,18:58:14,2024-01-06 18:58:14,January,Q1,Saturday,18,Saturday,1,1,0,rekha261@okhdfcbank,neha176@upi,Hdfc,Axis,Punjab,Gujarat,1,100000.0,100000.0,High (₹50K-2L),Investment,Whatsapp Pay,Ios,0,,LEGITIMATE,22,1,1,0,12.8,Low,0
TXN0001751,2024-01-06,19:05:09,2024-01-06 19:05:09,January,Q1,Saturday,19,Saturday,1,1,0,nisha527@apl,vikram559@ybl,Sbi,Yes Bank,Gujarat,Uttar Pradesh,1,16999.31,16999.31,Large (₹10K-50K),Recharge,Bhim,Ios,0,,LEGITIMATE,34,2,0,0,7.0,Low,0
TXN0004661,2024-01-06,19:44:00,2024-01-06 19:44:00,January,Q1,Saturday,19,Saturday,1,1,0,arun279@axisbank,arun651@icici,Hdfc,Sbi,Kerala,Telangana,1,754.73,754.73,Small (₹500-2K),P2M,Amazon Pay,Ios,0,,LEGITIMATE,18,1,1,0,33.4,Medium,0
TXN0002072,2024-01-06,20:01:08,2024-01-06 20:01:08,January,Q1,Saturday,20,Saturday,1,1,0,suresh277@oksbi,kavitha951@axisbank,Yes Bank,Axis,Haryana,Bihar,1,50315.09,50315.09,High (₹50K-2L),Investment,Phonepe,Android,0,,LEGITIMATE,37,1,1,0,4.4,Low,0
TXN0004336,2024-01-06,20:50:37,2024-01-06 20:50:37,January,Q1,Saturday,20,Saturday,1,1,0,ashok217@icici,suresh413@upi,Bob,Kotak,Bihar,Telangana,1,8739.06,8739.06,Medium (₹2K-10K),P2P,Google Pay,Ios,0,,LEGITIMATE,45,2,0,0,27.8,Medium,0
TXN0000534,2024-01-06,21:18:18,2024-01-06 21:18:18,January,Q1,Saturday,21,Saturday,1,1,0,meena85@upi,pooja633@icici,Axis,Sbi,Punjab,Bihar,1,4782.55,4782.55,Medium (₹2K-10K),Investment,Bhim,Ios,0,,LEGITIMATE,43,1,0,0,29.4,Medium,0
TXN0004246,2024-01-06,21:33:47,2024-01-06 21:33:47,January,Q1,Saturday,21,Saturday,1,1,0,vikram624@icici,kavitha58@upi,Pnb,Kotak,Bihar,Kerala,1,98521.28,98521.28,High (₹50K-2L),Bill Payment,Bhim,Android,0,,LEGITIMATE,25,2,1,0,32.2,Medium,0
TXN0003008,2024-01-07,11:57:31,2024-01-07 11:57:31,January,Q1,Sunday,11,Sunday,1,1,0,priya704@paytm,suresh523@apl,Axis,Union Bank,Bihar,Uttar Pradesh,1,47607.06,47607.06,Large (₹10K-50K),Emi,Paytm,Ios,0,,LEGITIMATE,34,1,1,0,12.9,Low,0
TXN0004466,2024-01-07,13:25:55,2024-01-07 13:25:55,January,Q1,Sunday,13,Sunday,1,1,0,suresh733@upi,anita719@apl,Kotak,Union Bank,Odisha,Delhi,1,10269.79,10269.79,Large (₹10K-50K),P2P,Google Pay,Web,0,,LEGITIMATE,15,2,0,0,16.5,Low,0
TXN0003799,2024-01-07,14:02:04,2024-01-07 14:02:04,January,Q1,Sunday,14,Sunday,1,1,0,ravi883@apl,suresh568@upi,Yes Bank,Pnb,Tamil Nadu,Telangana,1,55611.41,55611.41,High (₹50K-2L),Emi,Amazon Pay,Web,0,,LEGITIMATE,35,1,0,0,33.5,Medium,0
TXN0004374,2024-01-07,14:12:08,2024-01-07 14:12:08,January,Q1,Sunday,14,Sunday,1,1,0,rekha311@okhdfcbank,meena164@icici,Icici,Hdfc,Haryana,Kerala,1,4756.74,4756.74,Medium (₹2K-10K),Investment,Bhim,Ios,0,,LEGITIMATE,55,1,0,0,15.0,Low,0
TXN0003555,2024-01-07,14:22:00,2024-01-07 14:22:00,January,Q1,Sunday,14,Sunday,1,1,0,manish919@icici,nisha399@paytm,Union Bank,Sbi,Bihar,Uttar Pradesh,1,30676.62,30676.62,Large (₹10K-50K),Emi,Amazon Pay,Android,0,,LEGITIMATE,26,2,0,0,10.3,Low,0
TXN0001489,2024-01-07,14:50:11,2024-01-07 14:50:11,January,Q1,Sunday,14,Sunday,1,1,0,dinesh667@upi,vikram266@apl,Icici,Sbi,Maharashtra,Madhya Pradesh,1,4142.34,4142.34,Medium (₹2K-10K),Recharge,Whatsapp Pay,Ios,0,,LEGITIMATE,17,1,0,0,15.2,Low,0
TXN0001266,2024-01-07,15:59:13,2024-01-07 15:59:13,January,Q1,Sunday,15,Sunday,1,1,0,manish755@paytm,amit805@upi,Union Bank,Kotak,Uttar Pradesh,West Bengal,1,2617.23,2617.23,Medium (₹2K-10K),Investment,Whatsapp Pay,Android,0,,LEGITIMATE,42,1,0,0,7.6,Low,0
TXN0000590,2024-01-07,16:41:01,2024-01-07 16:41:01,January,Q1,Sunday,16,Sunday,1,1,0,amit482@okhdfcbank,rekha741@ybl,Yes Bank,Sbi,Odisha,West Bengal,1,229551.22,229551.22,Very High (>₹2L),Investment,Phonepe,Ios,1,Phishing,FRAUD,4,3,0,0,78.0,Critical,1
TXN0001953,2024-01-07,19:21:30,2024-01-07 19:21:30,January,Q1,Sunday,19,Sunday,1,1,0,priya918@apl,ashok304@axisbank,Pnb,Kotak,Telangana,Gujarat,1,6895.76,6895.76,Medium (₹2K-10K),Investment,Amazon Pay,Web,0,,LEGITIMATE,49,2,0,0,6.7,Low,0
TXN0001567,2024-01-07,19:26:19,2024-01-07 19:26:19,January,Q1,Sunday,19,Sunday,1,1,0,meena491@ybl,sunita209@okhdfcbank,Icici,Axis,Madhya Pradesh,Telangana,1,1970.72,1970.72,Small (₹500-2K),Investment,Whatsapp Pay,Ios,0,,LEGITIMATE,19,2,0,0,38.8,Medium,0
TXN0004792,2024-01-07,20:11:13,2024-01-07 20:11:13,January,Q1,Sunday,20,Sunday,1,1,0,rajesh519@paytm,manish283@ybl,Pnb,Bob,Gujarat,Uttar Pradesh,1,3562.23,3562.23,Medium (₹2K-10K),Emi,Whatsapp Pay,Android,0,,LEGITIMATE,43,2,0,0,9.6,Low,0
TXN0003725,2024-01-07,20:35:04,2024-01-07 20:35:04,January,Q1,Sunday,20,Sunday,1,1,0,kavitha922@apl,priya350@upi,Sbi,Kotak,Rajasthan,Bihar,1,68006.47,68006.47,High (₹50K-2L),Recharge,Whatsapp Pay,Web,0,,LEGITIMATE,44,1,1,0,12.7,Low,0
TXN0003703,2024-01-08,12:25:17,2024-01-08 12:25:17,January,Q1,Monday,12,Monday,2,0,0,ravi155@axisbank,anita578@oksbi,Hdfc,Kotak,Bihar,Haryana,1,2233.11,2233.11,Medium (₹2K-10K),Bill Payment,Amazon Pay,Ios,0,,LEGITIMATE,39,2,0,0,16.5,Low,0
TXN0004937,2024-01-08,15:19:34,2024-01-08 15:19:34,January,Q1,Monday,15,Monday,2,0,0,anita209@okhdfcbank,meena904@icici,Canara,Union Bank,Delhi,Telangana,1,4828.44,4828.44,Medium (₹2K-10K),P2M,Phonepe,Web,0,,LEGITIMATE,16,2,0,0,17.6,Low,0
TXN0004522,2024-01-08,16:02:59,2024-01-08 16:02:59,January,Q1,Monday,16,Monday,2,0,0,arun370@paytm,sunita95@oksbi,Kotak,Pnb,Odisha,Karnataka,1,1031.99,1031.99,Small (₹500-2K),Recharge,Paytm,Ios,0,,LEGITIMATE,45,2,0,0,34.6,Medium,0
TXN0002474,2024-01-08,16:59:28,2024-01-08 16:59:28,January,Q1,Monday,16,Monday,2,0,0,deepa768@ybl,manish635@oksbi,Axis,Hdfc,Haryana,Tamil Nadu,1,1132.83,1132.83,Small (₹500-2K),Recharge,Paytm,Web,0,,LEGITIMATE,44,2,0,0,30.0,Medium,0
TXN0003869,2024-01-08,19:02:47,2024-01-08 19:02:47,January,Q1,Monday,19,Monday,2,0,0,rajesh848@ybl,ravi935@okhdfcbank,Union Bank,Sbi,Maharashtra,Gujarat,1,3312.22,3312.22,Medium (₹2K-10K),P2P,Google Pay,Ios,0,,LEGITIMATE,17,1,0,0,8.8,Low,0
TXN0004030,2024-01-08,20:54:00,2024-01-08 20:54:00,January,Q1,Monday,20,Monday,2,0,0,meena670@paytm,nisha735@axisbank,Kotak,Axis,Punjab,Odisha,1,17157.91,17157.91,Large (₹10K-50K),Recharge,Phonepe,Web,0,,LEGITIMATE,38,2,0,0,9.9,Low,0
TXN0004881,2024-01-08,23:26:22,2024-01-08 23:26:22,January,Q1,Monday,23,Monday,2,0,0,neha715@axisbank,ravi325@apl,Bob,Union Bank,Tamil Nadu,Rajasthan,1,241843.23,241843.23,Very High (>₹2L),Bill Payment,Whatsapp Pay,Android,1,Phishing,FRAUD,3,4,0,1,71.3,High,1
TXN0000623,2024-01-09,08:34:36,2024-01-09 08:34:36,January,Q1,Tuesday,8,Tuesday,2,0,0,pooja874@ybl,dinesh634@oksbi,Kotak,Kotak,Uttar Pradesh,Haryana,1,17883.74,17883.74,Large (₹10K-50K),P2M,Google Pay,Ios,0,,LEGITIMATE,60,1,0,0,22.3,Low,0
TXN0002769,2024-01-09,08:35:06,2024-01-09 08:35:06,January,Q1,Tuesday,8,Tuesday,2,0,0,pooja728@upi,amit507@oksbi,Yes Bank,Pnb,Haryana,Punjab,1,100000.0,100000.0,High (₹50K-2L),Investment,Paytm,Android,0,,LEGITIMATE,5,2,0,0,1.1,Low,0
TXN0002875,2024-01-09,08:42:08,2024-01-09 08:42:08,January,Q1,Tuesday,8,Tuesday,2,0,0,rajesh946@ybl,anita601@upi,Icici,Canara,Uttar Pradesh,Delhi,1,47740.21,47740.21,Large (₹10K-50K),Emi,Google Pay,Android,0,,LEGITIMATE,15,1,0,0,23.8,Low,0
TXN0003218,2024-01-09,09:26:22,2024-01-09 09:26:22,January,Q1,Tuesday,9,Tuesday,2,0,0,pooja565@apl,ravi814@oksbi,Kotak,Kotak,Gujarat,Bihar,1,48624.77,48624.77,Large (₹10K-50K),Bill Payment,Bhim,Web,0,,LEGITIMATE,15,2,0,0,18.8,Low,0
TXN0004499,2024-01-09,10:29:35,2024-01-09 10:29:35,January,Q1,Tuesday,10,Tuesday,2,0,0,neha840@apl,neha886@paytm,Pnb,Sbi,Punjab,Telangana,1,4424.19,4424.19,Medium (₹2K-10K),Bill Payment,Google Pay,Android,0,,LEGITIMATE,58,1,0,0,9.3,Low,0
TXN0001716,2024-01-09,11:31:39,2024-01-09 11:31:39,January,Q1,Tuesday,11,Tuesday,2,0,0,rekha781@axisbank,dinesh335@okhdfcbank,Kotak,Icici,Telangana,West Bengal,1,42849.68,42849.68,Large (₹10K-50K),Emi,Mobikwik,Ios,0,,LEGITIMATE,48,1,0,0,7.1,Low,0
TXN0001846,2024-01-09,12:42:30,2024-01-09 12:42:30,January,Q1,Tuesday,12,Tuesday,2,0,0,arun366@paytm,suresh94@apl,Canara,Axis,Bihar,Haryana,1,1543.75,1543.75,Small (₹500-2K),Investment,Bhim,Android,0,,LEGITIMATE,24,2,0,0,39.7,Medium,0
TXN0004481,2024-01-09,12:46:37,2024-01-09 12:46:37,January,Q1,Tuesday,12,Tuesday,2,0,0,amit673@apl,anita684@upi,Hdfc,Axis,West Bengal,Odisha,1,1169.3,1169.3,Small (₹500-2K),Emi,Google Pay,Ios,0,,LEGITIMATE,58,1,1,0,19.9,Low,0
TXN0000466,2024-01-09,13:23:51,2024-01-09 13:23:51,January,Q1,Tuesday,13,Tuesday,2,0,0,anita677@icici,arun819@upi,Icici,Bob,Punjab,Madhya Pradesh,1,1018.21,1018.21,Small (₹500-2K),Investment,Paytm,Android,0,,LEGITIMATE,18,2,0,0,35.3,Medium,0
TXN0004595,2024-01-09,14:07:03,2024-01-09 14:07:03,January,Q1,Tuesday,14,Tuesday,2,0,0,neha881@oksbi,rekha121@upi,Yes Bank,Kotak,Gujarat,Kerala,1,43599.12,43599.12,Large (₹10K-50K),Emi,Bhim,Ios,0,,LEGITIMATE,9,1,0,0,23.1,Low,0
TXN0000759,2024-01-09,17:04:46,2024-01-09 17:04:46,January,Q1,Tuesday,17,Tuesday,2,0,0,suresh584@ybl,rajesh731@apl,Canara,Union Bank,Punjab,Maharashtra,1,1796.85,1796.85,Small (₹500-2K),Emi,Bhim,Ios,0,,LEGITIMATE,60,1,0,0,17.8,Low,0
TXN0002651,2024-01-09,20:51:01,2024-01-09 20:51:01,January,Q1,Tuesday,20,Tuesday,2,0,0,amit584@apl,kavitha885@axisbank,Icici,Sbi,Bihar,Maharashtra,1,21178.03,21178.03,Large (₹10K-50K),Recharge,Whatsapp Pay,Web,0,,LEGITIMATE,47,1,0,0,38.6,Medium,0
TXN0000799,2024-01-09,21:27:27,2024-01-09 21:27:27,January,Q1,Tuesday,21,Tuesday,2,0,0,neha500@oksbi,anita985@okhdfcbank,Bob,Icici,Gujarat,Bihar,1,13557.6,13557.6,Large (₹10K-50K),Recharge,Paytm,Web,0,,LEGITIMATE,19,1,0,0,3.6,Low,0
TXN0002841,2024-01-09,22:24:59,2024-01-09 22:24:59,January,Q1,Tuesday,22,Tuesday,2,0,0,pooja52@apl,sanjay585@apl,Icici,Canara,Punjab,Haryana,1,424563.59,424563.59,Very High (>₹2L),Bill Payment,Mobikwik,Ios,1,Fake UPI Link,FRAUD,1,6,1,1,79.3,Critical,1
TXN0004051,2024-01-09,22:38:19,2024-01-09 22:38:19,January,Q1,Tuesday,22,Tuesday,2,0,0,suresh678@upi,kavitha225@okhdfcbank,Pnb,Union Bank,Punjab,Bihar,1,7675.16,7675.16,Medium (₹2K-10K),Emi,Paytm,Ios,1,SIM Swap,FRAUD,2,4,0,1,70.6,High,1
TXN0004660,2024-01-09,22:57:12,2024-01-09 22:57:12,January,Q1,Tuesday,22,Tuesday,2,0,0,suresh2@okhdfcbank,rajesh473@apl,Hdfc,Kotak,Kerala,Karnataka,1,3347.01,3347.01,Medium (₹2K-10K),P2M,Mobikwik,Web,0,,LEGITIMATE,44,1,0,0,27.1,Medium,0
TXN0001747,2024-01-10,10:56:09,2024-01-10 10:56:09,January,Q1,Wednesday,10,Wednesday,2,0,0,arun239@apl,sanjay767@ybl,Hdfc,Icici,Karnataka,Odisha,1,2186.12,2186.12,Medium (₹2K-10K),Recharge,Google Pay,Ios,0,,LEGITIMATE,60,1,1,0,8.1,Low,0
TXN0000798,2024-01-10,11:09:37,2024-01-10 11:09:37,January,Q1,Wednesday,11,Wednesday,2,0,0,neha223@okhdfcbank,rajesh401@apl,Pnb,Bob,Bihar,Punjab,1,49436.39,49436.39,Large (₹10K-50K),P2M,Bhim,Android,0,,LEGITIMATE,28,1,0,0,6.8,Low,0
TXN0003597,2024-01-10,17:35:06,2024-01-10 17:35:06,January,Q1,Wednesday,17,Wednesday,2,0,0,nisha983@apl,suresh519@ybl,Icici,Canara,Punjab,Rajasthan,1,62557.68,62557.68,High (₹50K-2L),Emi,Amazon Pay,Web,0,,LEGITIMATE,39,2,1,0,17.2,Low,0
TXN0004149,2024-01-10,17:44:09,2024-01-10 17:44:09,January,Q1,Wednesday,17,Wednesday,2,0,0,rajesh786@paytm,dinesh179@icici,Hdfc,Icici,Gujarat,Odisha,1,726.44,726.44,Small (₹500-2K),Recharge,Amazon Pay,Android,0,,LEGITIMATE,21,2,0,0,27.8,Medium,0
TXN0002248,2024-01-10,18:45:14,2024-01-10 18:45:14,January,Q1,Wednesday,18,Wednesday,2,0,0,manish981@upi,ashok605@oksbi,Sbi,Union Bank,Bihar,Haryana,1,3949.81,3949.81,Medium (₹2K-10K),Bill Payment,Whatsapp Pay,Android,0,,LEGITIMATE,51,1,0,0,25.8,Medium,0
TXN0001988,2024-01-10,18:53:56,2024-01-10 18:53:56,January,Q1,Wednesday,18,Wednesday,2,0,0,deepa786@icici,pooja297@icici,Hdfc,Axis,Maharashtra,Telangana,1,5431.78,5431.78,Medium (₹2K-10K),P2P,Phonepe,Ios,0,,LEGITIMATE,18,1,0,0,22.2,Low,0
TXN0000001,2024-01-10,19:02:01,2024-01-10 19:02:01,January,Q1,Wednesday,19,Wednesday,2,0,0,amit224@axisbank,arun617@oksbi,Kotak,Axis,Tamil Nadu,Karnataka,1,17069.89,17069.89,Large (₹10K-50K),Investment,Google Pay,Web,0,,LEGITIMATE,48,1,1,0,22.9,Low,0
TXN0001017,2024-01-10,22:24:43,2024-01-10 22:24:43,January,Q1,Wednesday,22,Wednesday,2,0,0,suresh805@upi,rekha510@upi,Yes Bank,Kotak,Madhya Pradesh,Karnataka,1,2941.08,2941.08,Medium (₹2K-10K),Emi,Amazon Pay,Ios,1,Account Takeover,FRAUD,5,7,1,1,71.5,High,1
TXN0002038,2024-01-11,06:42:51,2024-01-11 06:42:51,January,Q1,Thursday,6,Thursday,2,0,0,ashok371@oksbi,meena638@axisbank,Icici,Sbi,Telangana,Kerala,1,11168.54,11168.54,Large (₹10K-50K),Bill Payment,Phonepe,Web,0,,LEGITIMATE,9,2,0,0,33.8,Medium,0
TXN0004055,2024-01-11,07:42:19,2024-01-11 07:42:19,January,Q1,Thursday,7,Thursday,2,0,0,sanjay416@paytm,nisha341@ybl,Axis,Yes Bank,Maharashtra,Bihar,1,29001.97,29001.97,Large (₹10K-50K),P2P,Whatsapp Pay,Web,0,,LEGITIMATE,12,2,1,0,35.1,Medium,0
TXN0002941,2024-01-11,09:48:53,2024-01-11 09:48:53,January,Q1,Thursday,9,Thursday,2,0,0,meena457@paytm,suresh381@axisbank,Kotak,Icici,Delhi,Maharashtra,1,15708.55,15708.55,Large (₹10K-50K),Investment,Google Pay,Android,0,,LEGITIMATE,24,2,0,0,23.1,Low,0
TXN0002686,2024-01-11,11:19:21,2024-01-11 11:19:21,January,Q1,Thursday,11,Thursday,2,0,0,neha190@icici,suresh831@paytm,Kotak,Sbi,Odisha,Haryana,1,2276.8,2276.8,Medium (₹2K-10K),Emi,Google Pay,Web,0,,LEGITIMATE,22,2,0,0,16.1,Low,0
TXN0003399,2024-01-11,11:29:19,2024-01-11 11:29:19,January,Q1,Thursday,11,Thursday,2,0,0,amit760@paytm,meena919@oksbi,Axis,Axis,Rajasthan,Telangana,1,21961.67,21961.67,Large (₹10K-50K),P2M,Phonepe,Android,0,,LEGITIMATE,26,1,0,0,35.9,Medium,0
TXN0002713,2024-01-11,12:02:26,2024-01-11 12:02:26,January,Q1,Thursday,12,Thursday,2,0,0,nisha192@paytm,priya709@oksbi,Sbi,Pnb,Bihar,Odisha,1,5705.17,5705.17,Medium (₹2K-10K),Investment,Whatsapp Pay,Android,0,,LEGITIMATE,43,1,1,0,14.7,Low,0
TXN0000764,2024-01-11,12:22:06,2024-01-11 12:22:06,January,Q1,Thursday,12,Thursday,2,0,0,vikram615@paytm,ashok182@apl,Yes Bank,Pnb,Bihar,Delhi,1,1812.51,1812.51,Small (₹500-2K),Emi,Phonepe,Android,0,,LEGITIMATE,45,2,0,0,28.5,Medium,0
TXN0003092,2024-01-11,14:54:26,2024-01-11 14:54:26,January,Q1,Thursday,14,Thursday,2,0,0,kavitha816@icici,rajesh954@apl,Bob,Bob,Delhi,West Bengal,1,1491.09,1491.09,Small (₹500-2K),Recharge,Bhim,Android,1,Fake UPI Link,FRAUD,1,9,0,0,73.7,High,1
TXN0002446,2024-01-11,19:59:24,2024-01-11 19:59:24,January,Q1,Thursday,19,Thursday,2,0,0,rekha528@ybl,sanjay42@apl,Icici,Canara,Maharashtra,Gujarat,1,1131.92,1131.92,Small (₹500-2K),Emi,Google Pay,Android,0,,LEGITIMATE,54,2,0,0,26.4,Medium,0
TXN0004476,2024-01-11,21:54:19,2024-01-11 21:54:19,January,Q1,Thursday,21,Thursday,2,0,0,arun153@apl,manish927@axisbank,Pnb,Bob,Gujarat,Gujarat,0,67594.43,67594.43,High (₹50K-2L),Investment,Paytm,Android,0,,LEGITIMATE,40,2,1,0,36.7,Medium,0
TXN0003099,2024-01-11,22:04:32,2024-01-11 22:04:32,January,Q1,Thursday,22,Thursday,2,0,0,rekha689@axisbank,rajesh839@ybl,Axis,Axis,Rajasthan,Bihar,1,4177.93,4177.93,Medium (₹2K-10K),Investment,Mobikwik,Web,1,Vishing,FRAUD,5,7,0,1,75.9,Critical,1
TXN0004527,2024-01-11,22:48:10,2024-01-11 22:48:10,January,Q1,Thursday,22,Thursday,2,0,0,ravi321@oksbi,nisha388@axisbank,Sbi,Sbi,Gujarat,Punjab,1,1343.52,1343.52,Small (₹500-2K),P2M,Mobikwik,Ios,0,,LEGITIMATE,46,1,0,0,3.6,Low,0
TXN0000684,2024-01-12,10:08:42,2024-01-12 10:08:42,January,Q1,Friday,10,Friday,2,0,0,manish808@oksbi,amit317@icici,Union Bank,Icici,Odisha,Gujarat,1,823.84,823.84,Small (₹500-2K),P2M,Whatsapp Pay,Web,0,,LEGITIMATE,38,1,1,0,32.3,Medium,0
TXN0001293,2024-01-12,11:41:41,2024-01-12 11:41:41,January,Q1,Friday,11,Friday,2,0,0,sanjay647@ybl,amit78@upi,Sbi,Canara,Karnataka,Telangana,1,19734.9,19734.9,Large (₹10K-50K),Investment,Whatsapp Pay,Web,0,,LEGITIMATE,42,2,1,0,22.1,Low,0
TXN0001493,2024-01-12,11:49:56,2024-01-12 11:49:56,January,Q1,Friday,11,Friday,2,0,0,rekha790@axisbank,suresh308@axisbank,Canara,Canara,Rajasthan,Telangana,1,16765.85,16765.85,Large (₹10K-50K),Investment,Google Pay,Ios,0,,LEGITIMATE,37,2,0,0,35.0,Medium,0
TXN0002998,2024-01-12,14:14:53,2024-01-12 14:14:53,January,Q1,Friday,14,Friday,2,0,0,kavitha975@paytm,pooja391@ybl,Union Bank,Canara,Haryana,Tamil Nadu,1,8099.27,8099.27,Medium (₹2K-10K),Bill Payment,Whatsapp Pay,Ios,0,,LEGITIMATE,43,2,0,0,25.1,Medium,0
TXN0003916,2024-01-12,14:33:59,2024-01-12 14:33:59,January,Q1,Friday,14,Friday,2,0,0,rekha97@axisbank,amit100@oksbi,Yes Bank,Yes Bank,Delhi,Karnataka,1,14402.43,14402.43,Large (₹10K-50K),Emi,Mobikwik,Web,0,,LEGITIMATE,42,1,1,0,8.4,Low,0
TXN0002413,2024-01-12,16:32:19,2024-01-12 16:32:19,January,Q1,Friday,16,Friday,2,0,0,anita406@apl,pooja978@okhdfcbank,Yes Bank,Axis,Rajasthan,Tamil Nadu,1,3247.52,3247.52,Medium (₹2K-10K),P2P,Whatsapp Pay,Android,0,,LEGITIMATE,10,1,0,0,32.7,Medium,0
TXN0004185,2024-01-12,17:15:45,2024-01-12 17:15:45,January,Q1,Friday,17,Friday,2,0,0,ravi738@apl,sunita527@ybl,Axis,Yes Bank,Telangana,Telangana,0,94145.77,94145.77,High (₹50K-2L),P2P,Whatsapp Pay,Ios,0,,LEGITIMATE,40,2,0,0,35.6,Medium,0
TXN0003209,2024-01-12,19:37:20,2024-01-12 19:37:20,January,Q1,Friday,19,Friday,2,0,0,dinesh628@okhdfcbank,nisha549@axisbank,Yes Bank,Kotak,Maharashtra,Telangana,1,512.8,512.8,Small (₹500-2K),Bill Payment,Amazon Pay,Android,0,,LEGITIMATE,9,1,0,0,8.3,Low,0
TXN0004566,2024-01-12,20:02:21,2024-01-12 20:02:21,January,Q1,Friday,20,Friday,2,0,0,manish209@oksbi,nisha439@icici,Axis,Axis,Odisha,Rajasthan,1,3978.77,3978.77,Medium (₹2K-10K),Investment,Bhim,Web,0,,LEGITIMATE,58,1,0,0,29.5,Medium,0
TXN0004062,2024-01-12,20:21:12,2024-01-12 20:21:12,January,Q1,Friday,20,Friday,2,0,0,vikram249@upi,ravi681@apl,Kotak,Hdfc,Odisha,Maharashtra,1,21090.53,21090.53,Large (₹10K-50K),Emi,Mobikwik,Ios,0,,LEGITIMATE,42,2,0,0,19.4,Low,0
TXN0002521,2024-01-12,21:08:49,2024-01-12 21:08:49,January,Q1,Friday,21,Friday,2,0,0,sunita861@axisbank,neha442@apl,Pnb,Union Bank,Punjab,Telangana,1,30084.81,30084.81,Large (₹10K-50K),Emi,Paytm,Ios,0,,LEGITIMATE,55,2,0,0,39.7,Medium,0
TXN0004045,2024-01-12,21:54:54,2024-01-12 21:54:54,January,Q1,Friday,21,Friday,2,0,0,neha749@icici,rekha205@upi,Icici,Canara,Delhi,Rajasthan,1,54256.46,54256.46,High (₹50K-2L),Investment,Mobikwik,Android,0,,LEGITIMATE,13,2,0,0,5.4,Low,0
TXN0001432,2024-01-13,01:20:34,2024-01-13 01:20:34,January,Q1,Saturday,1,Saturday,2,1,1,manish323@apl,kavitha867@oksbi,Hdfc,Canara,Haryana,Karnataka,1,302075.68,302075.68,Very High (>₹2L),Bill Payment,Google Pay,Ios,1,Social Engineering,FRAUD,3,8,1,1,81.1,Critical,1
TXN0001282,2024-01-13,06:25:30,2024-01-13 06:25:30,January,Q1,Saturday,6,Saturday,2,1,0,sanjay682@axisbank,rajesh838@upi,Sbi,Axis,Haryana,Tamil Nadu,1,2604.01,2604.01,Medium (₹2K-10K),Bill Payment,Paytm,Ios,0,,LEGITIMATE,32,1,0,0,19.4,Low,0
TXN0001739,2024-01-13,07:02:26,2024-01-13 07:02:26,January,Q1,Saturday,7,Saturday,2,1,0,sunita482@ybl,amit200@upi,Axis,Pnb,Rajasthan,Rajasthan,0,767.92,767.92,Small (₹500-2K),Emi,Whatsapp Pay,Ios,0,,LEGITIMATE,33,1,0,0,39.0,Medium,0
